-2.337774744740348964e+00,5.567864484298674199e+00
-3.112972296387720661e+00,6.875248216040627192e+00
-1.094281084780366786e+00,8.134135189937923727e+00
6.583117135821676680e-01,5.980065945785702830e+00
-1.252218829265479560e-01,1.010870031035785566e+01
2.463528679510646469e-01,3.989587207014637205e+00
1.093557278950021416e+00,9.399532715398441596e+00
5.089262970961653920e+00,-9.606479437922224918e+00
-7.287267761156488000e+00,-8.342746829742097248e+00
-8.363619991956239730e+00,8.368162949753119584e-01
-8.881355943094078498e+00,-2.946311044439346105e+00
-1.255199066588603030e+00,4.584017886847749246e+00
-2.157811975071581401e+00,7.723838711260712309e+00
1.119927322210005372e+01,-5.505068162761006079e+00
9.748356851059007955e-01,-7.082925263725329046e+00
-6.765491316102134611e-01,8.317487796143380407e+00
-6.868547160985829514e+00,-8.834008491097449678e+00
-4.686801203093387436e+00,8.413950583763776692e+00
-2.806844778473198687e-01,4.895093928585204424e+00
-6.612111612259513826e+00,-8.010016644367482286e+00
2.294046590737354840e+00,-5.994646006310224706e+00
-7.178832796428775254e+00,1.033730098729540359e+01
3.575180113278147331e+00,6.485580209892955139e+00
-1.903457337678445604e+00,3.000297567354899719e+00
1.574795361239726521e+00,-8.562847325873072180e+00
-6.263070878077168224e-01,6.837798076632275013e+00
-8.928322655514815409e+00,-2.835529465690626250e+00
-5.536537230168626422e+00,9.647362339353495742e+00
-1.910809964046650489e+00,6.977129967702213165e+00
-1.044366228913127470e+00,3.628628925267105565e+00
-4.376814387490388647e+00,5.226457237777147213e+00
-4.288256306366516890e-01,5.184454696951759090e-01
-6.920386638646978561e+00,7.182869549401303289e+00
1.249271300056621126e+00,7.386958649004776944e+00
1.205477638283948050e+00,6.965157291474840306e+00
-8.112993833338766336e+00,8.177156201214220488e+00
-8.129027605110792365e+00,-9.065837415414501166e+00
-1.001457042595773927e+01,-1.561874447904796126e+00
-4.114253185169150839e+00,-8.878714436195560111e+00
8.671895236107665661e-02,-7.515660856012576829e+00
8.338781248498766674e-01,1.504414445536169431e+00
2.298474274679386919e+00,-9.513845788822157701e+00
-2.862041014868608624e+00,-9.024345046536540238e+00
1.074187820500622781e-01,-1.148438999859397391e+01
1.137020162142629687e+00,-8.680466960672482912e+00
3.260608083709474747e-01,6.419439438879784632e+00
5.975697171575098388e+00,-9.052845189110737323e+00
1.385835692733351276e+00,-8.548168205020827415e+00
-5.096535491919521377e+00,1.091519026224112388e+01
-1.070946821338191857e+00,7.814744327645969157e+00
-4.460271514581394925e+00,7.706788397349088271e+00
-1.505921758237827923e+00,5.515880418954884234e+00
-9.568697158766525934e-02,-8.331619144713940273e+00
-5.296344446825360208e+00,-8.957067473261357549e+00
6.571147957522991412e+00,-7.425663195408375827e+00
6.860475804757105500e+00,-7.247159592028532771e+00
1.336814966804626748e+00,-8.771416925601926096e+00
9.864981426516397534e+00,-6.966672157847223268e+00
2.029385271138356650e+00,6.244062023859469512e+00
-1.000896290002371636e+01,-1.128535942118625535e+01
3.407370609354679392e+00,-1.116373208701674713e+01
1.368706993592985643e+00,-7.106393040872245770e+00
2.992384095976280189e+00,-1.052723878804374813e+01
-1.160425121573116281e+00,-1.032011989652868245e+01
-1.425390424472468887e+00,9.814704479362161393e+00
-2.082785998614346212e+00,8.086018340354673484e+00
9.080430406040463254e+00,-7.037775834687913346e+00
3.433759735005208924e+00,-8.481654015076287578e+00
8.484475179530794886e-01,9.645678565374405267e+00
-3.860758132654849906e+00,8.951417859412988065e+00
-6.702452292754868424e+00,6.108405845797514111e+00
3.496567549564878696e+00,-1.006898446134341896e+01
-3.483215595925738262e-01,7.205413789889616893e+00
