-7.801585227194951955e+00,1.238530560489930465e+01,-9.339666248209057997e+00
-1.239324761482327197e+01,6.824464049517391828e+00,-8.988393902359170795e+00
2.284237475598679623e+00,5.853120938584698507e+00,6.042203039416523147e+00
3.181367400541687651e+00,8.374518041187835493e+00,-2.964400460367737633e+00
5.368317774654361330e+00,5.372685013723368375e-01,-6.073721211513671392e+00
1.430714225280452112e+00,2.047909715002075970e+00,1.190753271548980585e+00
8.146487292949448289e+00,4.622842117704468734e+00,-1.039517102868854437e+01
1.234467603092407018e+01,-1.154544801379710961e+01,-3.946820082431929055e+00
1.300687688631632533e+00,1.324489613258055254e+00,-2.119677972824609569e-01
4.089385562522848794e+00,8.544275124351756290e+00,6.706823274487321740e+00
-2.717852998861073566e+00,-4.661963989099477068e+00,1.312928803490287955e+00
8.829908446873508510e+00,-3.124077980122776932e+00,-8.757744099010700722e+00
3.909798367614786052e+00,2.759809549147603125e+00,-8.468563054258460454e+00
-7.610882638836505620e+00,-8.935739816014185877e+00,-7.104938714169346525e+00
-1.659687858567542307e-01,1.470082885067148570e+00,-9.440535035492974458e+00
-6.043289839059980295e+00,-1.518573119760382450e+00,-4.998665404532541601e+00
2.586603766738297061e+00,-1.835975727564845172e+00,-7.545428390279610653e+00
-6.611960368357522100e+00,4.909570560863544486e+00,-3.366351595280234310e+00
-6.360164361570538105e+00,2.539159701578273420e+00,8.200717994624493912e+00
-3.532208311798760825e+00,-1.817124334145069353e+00,-3.392239843839088831e-01
-9.654254153302161967e-01,1.015981913704828798e+01,-1.080522011564120533e+00
6.109863398668848866e+00,4.306590957084743820e+00,-7.438759603571806878e+00
7.823920268394517485e+00,9.851705349630403674e+00,-5.071179051458329923e+00
8.525395836269201055e+00,2.592604890310275856e+00,-7.006537728062195214e+00
7.909730880916442608e+00,-1.854696435263298582e-01,-5.181836475354181459e+00
9.774961279664324820e+00,-3.283957289026064430e+00,5.682679891947778117e+00
-8.519166104369409354e+00,-2.134772057219318953e+00,-9.801149752785845992e-01
-3.281080188143485898e+00,-3.178582930444414867e+00,2.490642824183385784e+00
-8.081306644574883791e+00,9.868960843336115119e+00,1.078415442904038457e+01
5.870224449967813563e-01,9.884304601645418353e-01,3.099591106225562775e+00
-8.021332238276217552e-01,-3.065612313428903946e+00,-3.416265779386894241e+00
2.173133381845082646e+00,-6.113398189144941597e+00,-4.902630208096349307e+00
6.774040440631953430e+00,1.124128621526928917e+01,1.807458289112893413e+00
5.400906928093883508e+00,4.761411244623543482e+00,-1.029210045420876973e+01
2.133180640168728548e+00,4.830853638791482219e+00,-4.164870190631971170e+00
3.502177330201766914e+00,4.444768411414303344e+00,-9.346821546697746896e+00
2.717155713252856764e+00,7.532108647235773446e+00,-2.442157437772911166e+00
5.452684567799828130e-01,-3.885668192061860093e+00,9.222667935524961891e+00
-5.227515820928331003e+00,-1.551590736227566936e+00,5.382611385159978390e+00
6.834185837719849665e+00,4.757416258893846006e+00,-3.294669081970136304e-01
5.857724001487861543e+00,3.638234625901562769e+00,-7.955232590094352574e+00
9.254708195934094661e+00,-1.982078272247577599e+00,1.369801332817805140e+00
1.128459692096380884e+01,-5.962754055480761650e+00,8.828760537443761436e+00
-8.145855267089116225e+00,4.762672610550690244e+00,-9.896846538219561396e+00
1.166068207103116450e+01,-6.653126429164890610e+00,-3.761712152838320833e+00
5.822943724152027656e+00,8.776691157351557138e+00,2.737715623161406153e+00
1.157936760001731713e+01,2.469439422643015192e+00,-2.132478746745944509e+00
3.707975878505603173e+00,-9.299481362791794936e+00,9.678397167791013445e+00
7.425555492167201788e-02,-7.178249927028017119e+00,5.808957928626945488e-01
5.241076146471816521e+00,-1.441189198691050555e+00,-3.940104567841320904e+00
8.529845605197332148e+00,1.977118400170938539e+00,-6.825000186065658170e+00
-5.617327438608280765e+00,2.497098661016372567e-01,4.716651914722576056e-01
8.147026440639477229e+00,-7.614051464612140663e+00,8.893791443098335137e+00
9.317029448386604074e+00,1.871814942413456917e+00,5.800316746403778367e+00
-5.447845303177870413e+00,-5.467602739915251142e+00,-6.712553759323829361e+00
9.413594889522560294e+00,8.254375530085644286e+00,1.545797866716257296e+00
-7.458759583120024850e+00,-3.986348512767407204e+00,-6.527311053923966710e+00
1.550057700577372355e+00,6.170651102050110914e+00,2.781612879745161138e+00
-3.432021349065943028e+00,6.278108518078562739e+00,-8.702934829843040898e-01
-9.421436086419697986e+00,9.703386176831566345e+00,-7.652277999287060872e+00
7.478880115941171525e+00,1.653330312693632509e+00,-7.356182261732703509e+00
4.669640651373806683e+00,6.604577567056986176e+00,-4.310003660718142449e+00
3.392609380343244663e+00,-8.578170163459198250e+00,6.502089638805346183e+00
-5.518661686851164205e+00,-8.226379202563127713e-01,-2.135832231649566815e+00
1.334290877146721455e+00,8.863365349868143284e+00,7.364425384975636035e+00
-9.076847901210301828e+00,4.469106340646813003e+00,5.870430382796453017e+00
9.845262555530084114e+00,6.025096122842418467e+00,-9.026163492552338852e+00
-4.499299703475720946e-01,-8.467567158710346931e+00,5.500958393412084924e+00
1.068727642892203100e+01,-8.839262171955761360e+00,-1.218292532669486761e+01
-2.697492846212867335e+00,7.970402987531584493e+00,-4.485070351456925675e-01
-3.781477523646079142e+00,-3.645456647719849563e+00,-3.319198607131133905e+00
2.450080773564298653e+00,-8.414736946962879216e+00,-4.715357784858657197e+00
5.331070817287142383e-01,-2.772951772470450216e+00,-3.508245896352823578e+00
-3.769817561663555416e-01,7.675178464809997436e-01,4.522668346939695994e+00
7.949714318505527899e+00,-1.009181242887706498e+00,-1.022994581513155055e+01
1.399544374032813110e+01,2.613126643434991347e+00,8.440424440438826892e+00
7.148738993655355145e+00,3.059725148659167893e+00,1.245569290371543758e+01
-4.865009232387753180e+00,-7.902192825360827122e+00,-7.925723695672710178e+00
-4.888772980188401007e+00,6.150386288204152674e-01,3.789253183856350571e+00
-1.421772728981052225e-01,6.315775883740292862e+00,-2.437663084737414110e+00
-6.877305076813340357e-01,3.555599093044453873e+00,7.948419816753404810e+00
7.983185536494585399e+00,-1.812570784036178884e+00,-2.614505689531323007e+00
-5.813391406420329588e+00,9.247352543508606360e+00,5.379680098269046695e+00
-7.891931483325761443e-01,-5.633986046225027522e+00,-1.781214833840566225e+00
9.025516553771513628e+00,9.358447578939935951e+00,-7.815188802260892409e+00
-2.629080375146893189e+00,-8.119477656935135457e+00,-2.828496258884097170e+00
-1.096812788511810233e+01,-1.903941741062094017e-01,-3.835789032245140007e+00
2.108260841784337813e+00,2.132981874659486188e+00,-3.199837758780399444e+00
5.185590235671342363e-01,-1.334726842407861014e+01,4.593669991149871734e+00
7.769993842883474500e+00,9.308771656882152357e+00,2.139321036750051253e+00
1.234348331840301860e+01,2.274518238519047220e+00,7.269829966993167858e+00
-1.153207634790325642e+01,-3.031618276627010555e+00,1.005832484342566069e+01
6.990055097173072385e-01,-8.089074052707010409e+00,-1.334566909525066958e+00
1.183624930867735259e+01,-1.196561686285567028e+00,5.988896982317855056e-01
8.585687138141878449e+00,6.606560893885379926e+00,-8.676347315573941898e+00
7.179743703303790525e+00,-3.063974675607465947e+00,-3.094066498203299709e+00
-5.343099355003912976e+00,2.695550041030632116e+00,1.921207386244414117e+00
1.075209959552530314e+01,-1.006018965792447517e+01,-5.566606055965053201e+00
-4.597530813023231744e+00,6.624958178841223067e+00,-5.268161773755992705e+00
7.713539339597300648e-01,1.097757728177661996e+01,8.672398431709479993e+00
8.518346231891889886e+00,3.350493375314507638e+00,-4.886514895894224608e+00
1.077218401692329630e+00,5.416248526389091822e+00,8.462110178060541443e+00
4.016044279003406992e+00,1.052590990716794650e+01,7.865098561270702504e-01
-2.761115801267550740e-01,9.423460700342188190e+00,-4.695572588168250405e+00
-8.132086805173548427e-01,1.162099578223067553e+01,8.069554961881852506e+00
-7.502099316426180664e+00,-1.972550312445153331e+00,-1.775237754437006377e+00
-1.655781893548059269e+00,7.761350413332422704e+00,-7.464588107350549340e-01
4.898399707060809405e+00,5.750616140865102643e+00,7.863257280844370811e+00
4.061868071565863048e+00,-3.043974712535880478e+00,-7.574932766584652200e+00
1.294109516311725550e-01,5.647463621758198826e+00,4.496704786452575320e+00
4.421747231835412073e+00,-1.976222204537014360e+00,-7.333125726408794343e+00
-9.835232823464412633e+00,-2.144635123994015569e+00,-3.947140579322265808e-01
-3.989016098323601156e+00,-9.196740011853430374e+00,-2.094763576716239584e+00
-4.143059563887973695e+00,-6.026508364758209169e+00,-8.258389125574612244e-01
3.282784913446625374e+00,-5.718236918829395776e+00,8.992210271240651309e+00
-1.185376011654458850e+01,9.918352479695787594e+00,-5.870909640566889465e+00
-3.675689944033368128e+00,7.112719511101516012e+00,-3.614552645154646804e+00
-3.781879567521372998e+00,-2.529045233591616260e+00,1.579226720485269908e+00
-8.350644654805318368e+00,-4.662101603845025366e+00,-2.715996297954346606e+00
-5.685451774229260735e+00,-5.542919018363590133e+00,-2.907532036221807115e-01
1.130180252188399015e+00,-1.090209974048688046e+01,1.127364153683516790e+01
4.897109668571417274e+00,-8.361288034713310058e-02,-4.051862933680365764e+00
2.877216660930918657e+00,5.065197573586141644e+00,-5.886805711518328543e+00
1.040413653817127937e+01,4.064609248456516610e+00,7.370830322453361561e+00
-7.785870780199223518e+00,4.380088081515751242e+00,2.843870512314872645e+00
5.909544379757631916e+00,-1.049788742541933040e+01,1.178277366508263846e+01
3.778277721968094305e+00,-8.063169792933413405e+00,4.621431475929483668e+00
-4.947818011275029626e+00,8.919054514763633534e+00,-1.750980910226158649e-01
-1.443251038800234864e+00,-3.321202781313832730e+00,3.892983607120979350e+00
2.013163730580107558e+00,-1.070072250299067740e+01,9.887637265377104967e+00
1.021645338941829451e+01,2.730331140148851699e+00,7.508814569544138173e+00
-2.176556305140119107e+00,1.157651246047568527e+01,-9.820196681284139029e-01
-5.580836000145101394e+00,-2.716972504683845990e+00,6.565115447919540159e+00
-5.668424253715732775e+00,9.054088822203384623e+00,7.604443575278524214e+00
8.922768388208918822e+00,6.679065439910196744e+00,-4.430331786149691808e+00
-6.382587710782712698e+00,1.087745843717948091e+01,9.513193657802629488e+00
-9.025464382448855627e-01,9.142028328320977337e+00,-2.677404288901978457e+00
-7.957956676183247424e+00,3.188874757177547536e+00,-6.688346129825404773e+00
-7.374151605715798752e+00,-3.588749799283385222e+00,1.043669793307361182e+01
9.234068872927531757e+00,-6.585280860952901882e+00,-8.923715015367626791e+00
7.403229910090584731e+00,2.000825919012947374e-01,-3.942661832130299193e-01
-1.777864565999019542e+00,-4.826569239468957662e+00,-5.604013331726609870e+00
-5.760255510431358417e+00,1.969285784432158959e+00,-3.190960513795778386e+00
-5.180152223130483513e+00,6.406587487133924341e+00,3.330156789838327747e-01
3.530892557582583358e-01,9.738208234918447559e+00,3.934202048749653180e+00
5.967133989135001926e+00,-9.879143827618920071e+00,7.475386601152235855e+00
8.116726896355448417e+00,-9.694916149460896193e+00,-5.176138106960589624e+00
5.103340126782690334e+00,-3.647890910813484933e+00,-1.173084845139510080e+01
2.314033996854479192e+00,1.881662624247644855e+00,-7.610343284831884603e+00
-5.615302839391201672e+00,-1.068987165674255113e+00,-8.264495291950713085e-02
-4.311394386294535863e+00,-6.277060602184699079e+00,-7.766198200795455087e+00
-6.715622820588595054e+00,-3.607577306682597129e+00,9.334149271113737711e+00
-5.514176004375239692e+00,-7.315465317448452964e+00,-2.975292780003393922e+00
-6.423253871898192635e+00,-2.588457591943008396e+00,1.244144675578734294e+01
4.859735437862134688e+00,1.158972563697620473e+00,-3.897261113400122046e+00
2.720733093893852761e+00,4.324734797773285067e+00,6.776400074731768086e+00
-2.773927444802339881e+00,-4.263227438943791192e+00,-5.589874135796319976e+00
2.866614205536633708e+00,-9.084229107605942488e+00,1.017621634832705624e+01
-9.132477764690083433e-02,4.568786155948605376e+00,-6.353433335893071465e+00
-4.222012879706651844e+00,-4.285319019526371953e+00,-3.991746516331931449e+00
-9.681391908558678594e-02,-9.217815747089403544e+00,8.111218442084899394e+00
-8.953029654616006638e+00,-2.755374938426423448e+00,1.038685067855267441e+01
-4.556863979018102029e-01,-9.264487249085092913e+00,-5.879298310125579796e+00
-2.869687024527624253e+00,-2.708312260123607373e+00,6.955569495944764924e+00
-3.075406177417795206e+00,5.790258391465291865e+00,-4.772095137524027919e+00
1.337553714117576931e+01,-4.256541002125063144e+00,-2.321465679390583681e+00
-4.687591763628494057e+00,-1.264917392756811587e+00,-4.506870252395763110e+00
-6.153520578600412350e+00,-2.989715482187862428e+00,1.456522758286035613e+00
-2.280745144152091619e+00,-4.883612941333456803e+00,-3.574989845318473414e+00
-1.378259330528833715e+01,-2.888685510278623525e+00,6.499208005078551231e+00
-3.201195855611764340e+00,-2.498811869514776962e+00,-5.323917042846320058e+00
-7.196582942851895481e+00,7.360308975220108074e+00,3.678273145303549096e+00
3.704273121694318327e+00,-1.368098162897294356e+00,-7.881493309208011055e+00
-5.790127110898281693e+00,6.557051788537241244e+00,7.682706378184517959e+00
1.045825237396568141e+01,3.497157238298028048e+00,-5.367493399122464481e+00
2.310758422554137770e+00,-6.914059108683057175e+00,9.140305991616902048e+00
-1.652184548163493805e+00,2.018724311380433178e-01,3.616224682036561333e+00
-1.204706547719433196e+00,-2.215648870654062019e+00,-6.358090275225367627e-01
-1.631870425241304767e+00,8.871137725050164846e+00,7.507248280247733163e+00
9.617623221776428366e+00,-8.956013704958049715e+00,-2.668506752112987712e+00
1.159274031969232510e+01,6.867832453426497175e+00,9.886815927652186531e+00
9.669179486331915818e-01,-9.119013450341739713e-01,-2.590515839771936335e+00
-7.890840789969827407e-02,-6.315930319669609272e-01,-1.338541902417898832e+00
-2.108513450249937193e+00,-1.593524411561282550e+00,-1.479750012771753331e+00
1.034953919833800562e+01,2.621656292981257685e+00,1.171209679508997148e+01
-1.449872046080580290e+01,1.911531503939284171e+00,6.253170897636833203e+00
1.408130648803457063e+00,-1.224045781574298886e+00,-5.865056561218072950e+00
-7.738649007695010518e+00,7.176854635873796795e+00,-8.042576716283365457e+00
-9.571433241111693135e+00,5.700875387240459169e+00,8.355902649374410629e+00
-7.355440052404214057e-01,9.259452529675268551e+00,-4.830770185248678406e-02
-8.032126181941375620e+00,7.717123024758388183e+00,6.343942973145694886e+00
9.426822874392410512e+00,5.205725139266293766e+00,-1.245856967715874397e+00
7.557415023878489180e+00,2.504280490040674323e+00,-5.897742241825747023e+00
6.906667406587916780e+00,-9.803032289869745952e+00,-6.870475293067027422e+00
-6.488904651860463169e+00,6.398156164776069854e-01,3.783942656445575370e+00
-9.278462000928723086e+00,-5.038483906895784514e+00,7.092322051646426928e-01
-2.377161490165884405e+00,-4.995768893077716655e+00,-2.906907098741903894e+00
1.755381114576657797e+00,-2.573875275494772019e+00,-7.330070900053585525e+00
-4.067024888138867311e+00,3.972567510065591279e+00,4.415237737374987148e+00
-3.792764718952739145e-01,-6.833467472432383616e+00,7.845145323454008945e+00
-6.655814124610872629e-01,2.107221030300933773e+00,5.127566179532401236e+00
8.469621716316794391e+00,-6.578898824567610326e+00,-8.407034669777726066e+00
-5.306965107036390350e+00,3.404304537282077270e+00,4.155295970480079149e+00
7.434950540730518309e-01,9.887717349024844893e+00,6.168808503494941142e+00
1.631556312411356124e+00,8.763602476990208778e-01,-7.088087316758762135e+00
3.518400880833810085e+00,6.200519684243268159e+00,-9.772103043754659879e+00
8.261704580977827561e+00,-6.409344134116472524e+00,8.759139226182334426e+00
1.142987622188240904e+00,5.392128781232475632e+00,-5.823371870132006300e+00
5.177917233811901276e+00,3.319005786878107322e+00,6.466513388919462813e+00
-7.270622536204767172e+00,-3.945466304415443659e-01,5.068144686918436115e+00
4.050437078287724368e+00,1.136240396214860660e+01,-8.007679323263195315e+00
1.100981126770964913e+01,1.191847071495783394e+00,-9.791841813688522578e+00
4.714025090688766184e+00,-1.434059519135989946e+00,-4.427971074858268352e+00
-1.267792639606712513e+00,-4.640044324324908764e+00,-2.916070657238556407e-01
1.496812754462047312e+00,-2.297582465913267313e+00,-6.897338026045222392e+00
4.864090521468096284e+00,6.532031682261972172e+00,-1.003712840264430106e+01
7.036044500278908487e+00,-1.966338703197008098e+00,-8.566615075151391423e+00
-3.200081975749367480e+00,1.000784982751560825e+01,-2.929123044464313708e+00
-6.489895943222695252e+00,1.122609024828019386e+01,5.688678244673192275e+00
-6.584698559476141355e+00,9.047307237559147453e+00,6.757909105540397476e+00
-7.911875273669596531e+00,3.707356595163750601e+00,4.546697323550829672e+00
-5.888535128949289543e+00,5.664717677634303339e-01,-3.453180307221543455e+00
2.289162593241137245e+00,3.465691326907654357e+00,-6.038598953837528427e+00
-3.180466032247766694e+00,9.597627906799766961e+00,-2.308034411800761632e+00
-4.464363869711152510e+00,-9.139906581159264576e+00,-9.345790106373634387e+00
-9.959561620337673560e-01,3.168308605809588396e+00,-5.139479826958561759e+00
-3.051157896321172736e+00,-1.914331116210253647e+00,-4.326199091260360952e+00
2.698195678678683596e+00,3.479641640489729681e+00,-7.260676244051069705e-01
8.958652281844785570e-01,3.917782696000084552e+00,-1.518810405047507528e+00
2.867662943274503995e+00,8.754317347645349301e+00,5.018274484080228248e+00
-2.782267068221236705e+00,-1.988446876300227206e-01,8.049395232514344745e-01
-1.088059348513562785e+00,-7.372067937022996453e+00,-9.493084179679209811e+00
8.814035537695277256e+00,-6.611339161268944942e+00,-5.641995306750497541e+00
-1.693037569724312075e+00,-4.885757872496252485e-01,-1.610608753352517519e+00
-9.326167470753642164e+00,1.242171706241628204e+00,-2.137039944238999567e+00
-1.032614100907896137e+01,1.064378063962220722e+01,-5.332268272523551289e+00
8.764452717937276205e+00,-5.359540594526467139e+00,-8.060208750534291866e+00
-1.189592996717631301e+00,-8.148714958936592367e+00,9.375326969371087671e+00
-3.026566519889472673e+00,2.183635495970664309e+00,6.622295652692581136e+00
-3.705592285325401747e+00,7.031925720873185348e+00,-2.883971359849549998e+00
8.863313419513458413e+00,5.029443108613512514e+00,5.494472826946571686e+00
7.962823197148486187e+00,-8.569317259101984163e+00,-1.065296449986975524e+01
6.960410112031867769e+00,4.008136225310532375e+00,-8.690840434903705614e+00
7.619443558461292731e+00,-6.057680812775916301e-01,-7.303824345573943333e+00
1.180278175197246426e+01,-1.743832587715667293e+00,-4.388547698714260648e+00
3.734246942483718357e+00,5.532985851502449925e+00,-7.839915689188309500e+00
-1.049050409188667921e+01,-6.611532786126460337e+00,-1.343770869143155799e+00
-9.750704631239436537e+00,-2.386550742545685999e+00,-4.207197955220627783e+00
-9.926054514633188219e+00,-8.204629322716403550e+00,-4.201625225891866044e+00
-2.453820693653006924e+00,1.082168669983741971e+01,1.590931468107128488e+00
6.555295241366858594e-01,-3.537024434165330522e+00,-5.323858527847608713e+00
6.429076422035852723e+00,-4.613026601642493674e+00,8.323416879934800505e+00
-3.088250126994078748e+00,4.443840727986731132e+00,2.309792937816944836e+00
4.202315761284022955e+00,7.167896030398508422e+00,8.405524293899087951e+00
8.969069435052441364e-01,-4.774425290952518885e+00,7.704811710503819633e+00
-8.455296593023343021e+00,1.040127396141424576e+01,1.127727772987144306e+01
7.065338751317662869e+00,-9.940541641988380306e+00,-5.731380159698248100e+00
5.272338032156396181e+00,3.064823526804757670e+00,-7.917361967466151285e+00
5.955713887726732381e+00,7.695083267159649409e+00,-5.238992524716790555e+00
2.073349525383207048e+00,6.942668098047724001e+00,5.174006690941852504e+00
-1.418657307375331467e+00,-4.945829387047433912e+00,-2.071363572955115195e+00
-1.102944074311821954e+00,2.943831604696566462e+00,4.414228645589029831e+00
-6.834183658279529894e+00,1.047111180911390882e-01,1.754318006916013362e+00
4.702583209519344720e+00,1.083905309560762120e+01,-8.828646610036532394e+00
9.458281666448209446e-01,3.351102543163046565e+00,-6.612028840239867478e+00
-5.759926482584338814e+00,-4.739129804638608334e+00,-6.080634620139173663e+00
-5.140918658985881073e+00,-2.724800480606926811e+00,3.485782608700063179e-01
5.499409466590829965e+00,8.067525657166775943e+00,-1.237063172328183080e+00
-3.088503656079748527e-01,-9.292335055742817929e+00,-2.405469000404544033e+00
-4.437308322935038518e+00,5.303011933716595294e+00,4.591659330581496334e+00
-2.139406959981006440e-01,1.345205701197433434e+01,8.269336251351633749e+00
-9.275828063308208526e-02,-1.038997461196049077e+00,3.065124099884184883e+00
8.221396265813924131e+00,3.284225645497378387e-01,-1.329014960783809540e+00
5.352255750631778497e+00,-3.516020325527304813e+00,-1.598110506333569436e+00
-2.676465722956638871e+00,2.599642566763396889e+00,7.286772330398868291e+00
-8.387343638362175113e+00,5.748592787165146767e+00,-3.510303358475443503e+00
3.507329940502397214e-01,8.155249639912720561e-02,-4.814521321358220085e+00
9.209124024244324858e+00,5.775312089125793413e+00,1.765084521835547093e-02
7.064630258936780649e+00,2.698657666626893992e+00,-9.834024858837642213e+00
8.732776454264403299e+00,1.228983366099112517e+00,-7.878819549739212391e+00
-6.754241730854146475e+00,7.100132687523511343e+00,5.368772390826770824e+00
-1.882644328375181253e+00,-1.581655066307973145e+00,2.468833592591117121e+00
6.491115959106972255e+00,-2.689537263549197643e+00,1.233217869237499098e+00
9.310925858844250058e+00,1.114640255457026363e+01,2.315596708979739127e-01
-6.067124173677387766e+00,-7.321289667939965717e+00,-2.962331325777824986e+00
-1.243600244077193828e+01,-2.828829216746683084e+00,1.123406022694313755e+01
-1.138535475993351298e+01,-7.383092866031289780e+00,-1.840493953151087769e+00
-1.013419707375132717e+01,3.327211394568337699e+00,-4.110104267382416410e+00
2.102459873245477340e+00,4.357533481336406389e+00,-1.978223351266044094e+00
1.979918139610580274e+00,-2.837766286249032266e+00,-5.592627292724562160e+00
9.196689107651412343e+00,2.089031585320791695e+00,-7.837919723349566326e+00
6.381012670338090942e+00,-7.195341625436949329e+00,-4.104151850936652579e+00
-3.377073966700089969e+00,-4.826607893597647525e-01,-1.635247647616692168e+00
-4.348559739174569394e+00,3.300278542111846125e+00,6.883075747881727047e+00
-8.941599243371950223e+00,-2.353810240038492818e+00,8.204018926524186739e+00
8.674858967082391681e-01,-6.138627250151757586e+00,-2.410106868452219775e+00
-5.504412890113719037e-01,-7.300351801306743660e+00,5.491533322854091459e+00
9.155629143379458768e+00,-5.623749418197718342e+00,-4.987242672561583490e+00
-1.421134343613124740e+00,-4.446453810733069112e+00,-2.476280522593430344e-01
3.789978375686548606e+00,-7.496944477248908889e+00,1.117545661446980354e+01
-1.008354333781716328e+01,-2.762338158166995239e+00,-4.070648503826034492e+00
2.823462634200605947e+00,-8.424110723581465621e+00,8.270108298584274209e+00
1.868142194237767395e+00,-1.018012351188288278e+01,6.977967637351869534e+00
6.926312003671202255e+00,1.308886150937000892e-01,4.817943478716064654e-01
-6.731279529268752171e-01,-6.288773645619542663e+00,-2.760913769209746960e+00
3.019506310633678581e+00,-1.021309567275028973e+00,-1.267876593463368451e-01
2.955183989279925427e+00,7.110569293840562910e-01,-5.592801791142905543e+00
-3.091646426875744424e+00,-4.705933457362711181e+00,-2.148590862515852518e+00
-4.512703790898779488e+00,1.303279599798103661e+01,-3.487848887033374812e+00
