-1.012776013393254537e+01,5.295937887463654015e+00,9.827734892258368049e+00,5.513281394365991517e+00,4.274945141241372148e+00
-1.024067639720049172e+01,7.903677315213367471e+00,-1.157513176044898451e+00,-1.129808298713419257e+00,-7.643897336841267709e+00
-5.482608618714806425e+00,3.337257290838890889e+00,7.203889580923310554e+00,2.644248156735699240e+00,-1.495800647460633348e+00
-7.055420029647399893e+00,5.187796072465246766e+00,1.047659051274490594e+01,4.685921160801347796e+00,7.474622073270744238e+00
9.928406046867593204e+00,-5.205002790670148372e+00,-1.150755818201534275e-01,-7.486951886365631026e+00,1.470723163799569466e+00
-6.281620384832766746e+00,7.077370757404107593e+00,6.313890438575132436e+00,3.815638391960944453e+00,4.340949428868449367e+00
9.466708494874490398e+00,6.429325957619779430e+00,2.075800102687673565e+00,-7.024159851505730856e+00,7.964580814673567488e-01
-4.360061519965427124e+00,7.065428702189171517e+00,5.479619347499723681e+00,-5.089806441578251572e+00,-2.541310853269568959e+00
-5.030247176823793964e+00,-4.686901354498014705e+00,7.761345588609251500e+00,-1.992242739074947755e+00,-3.250460193274200549e+00
4.895566219664982732e+00,2.544687401571899876e+00,-6.754163331236179957e+00,-5.343162583117980091e+00,7.656747622086518490e+00
6.320189574685558753e+00,-6.706043067311138195e+00,-4.164796326812828298e+00,-5.765517242817393750e+00,-1.039643003698365487e+00
-7.129190468433204586e+00,-7.779075555461501423e+00,5.567465900066570050e+00,-4.142178491303768695e+00,-3.200702006200482952e+00
4.597195411824909428e+00,5.321522752347869201e-01,-4.439966015332149851e+00,-4.458785433724724356e+00,1.059396565944862090e+01
4.603385902957196407e+00,-2.950715407431815596e+00,-9.998498265035953736e+00,-3.077501462134835108e-01,1.774690433130180267e+00
-8.098662550546354311e+00,8.401462167592182340e+00,2.640558580368461250e+00,-5.952462096984958428e+00,-2.826145424587447774e+00
-9.494354775776470134e+00,1.223050295558391731e+00,6.489983023093383707e+00,3.599354159614331916e-01,-2.324470902286467577e+00
-5.149263335768073269e+00,6.764025688211322773e+00,8.428473977553560204e+00,7.394658410166647045e+00,2.344630708992792911e+00
-4.655221850398366001e+00,5.343658168352579452e+00,-6.996247521773474531e+00,-7.991721227692981877e+00,2.490896452346322398e+00
-8.123374514783797906e+00,8.218984403762465973e+00,6.587222987782244132e+00,4.443178074416699985e+00,4.069992820542682743e+00
7.707819439432712194e+00,7.178043136065906715e+00,-3.677092066014753247e-01,-1.020215050957769165e+01,-7.882159438030575949e-01
-7.905582650064708616e+00,-8.539496983828472665e+00,5.451715431123705713e+00,-3.108206046639737430e+00,-3.464294662535052804e+00
-5.714880544137921348e+00,7.750413765814921696e+00,3.966774250668661406e+00,6.304282318857440615e+00,3.783681142586184709e+00
-2.496556254102573202e-01,5.688339262872338153e+00,8.545138378684153935e+00,-4.061891166361205840e+00,1.741201859498683113e+00
7.334786488053370412e+00,-7.447428853030495510e+00,-2.698330486857662081e+00,-8.968082773506836247e+00,5.670375543070447222e-01
1.229987106261363472e+01,6.908767169275892073e+00,-3.779022022317406915e+00,-1.007025436906945437e+01,6.136360439163279779e-01
-8.614367210421336907e+00,-8.649426023570041977e+00,6.348114094597240964e+00,-5.211423735146683001e+00,-5.606762215141643857e+00
-6.073996264360778774e+00,5.061996535407248032e+00,9.365605975758310109e+00,3.253626118845778237e-01,-4.694270510432927423e+00
-9.294181748764319906e+00,6.390666165989914660e+00,6.621472811390415103e+00,6.213891451611595507e+00,5.072505640903132829e+00
8.215609105453120620e+00,1.108214761722895503e+01,1.103640475608435700e+00,-1.207192975134176116e+01,3.864159671686940190e+00
-1.800395039805470443e+00,3.266065704937923808e+00,-7.523044337970434370e+00,-6.183384733108113984e+00,3.844605426118591129e+00
1.114001157744351822e+00,6.004487314004212095e+00,-6.909176691245033197e+00,-7.065679283799122246e-01,1.003636090190885888e+01
-1.006430452572340206e+00,3.977453990132145734e+00,7.437503541195056300e+00,1.563698604170288498e+00,-6.415794017258114046e-01
-1.001631326026081226e+01,8.250583967414023334e+00,5.453018854156916007e+00,-1.679151197074236990e+00,-5.008151013745951730e+00
-6.024903442616855287e+00,7.544134081223813126e+00,7.641603859366151497e+00,4.852138579152374120e+00,4.613237521228599647e+00
4.016499403611561547e+00,4.493641808978066976e+00,-5.932476726256458832e+00,-2.764392631822010671e+00,8.305152265214776008e+00
-3.167130612467481399e-01,1.769808383250857320e+00,-5.197165441611057091e+00,-9.943529310998179938e+00,6.375401664260467172e+00
-3.101358766104683085e+00,3.688714996935162027e+00,-2.201799397530612268e+00,-8.282245075022938607e+00,7.107235837983769677e-01
6.104138324734522669e+00,-9.008273890079106394e+00,-4.729606582846322738e+00,-6.884011655078511538e+00,2.437624229413531296e+00
7.501191453547653154e+00,3.314711419826603223e+00,-5.342723300518930074e+00,-8.342143234101030203e+00,1.280122045373579098e+00
-7.662141067146381879e+00,7.490702148875294952e+00,6.438009906383335590e+00,-8.057414781886456101e-01,-1.587282759281413824e+00
-4.855522565354546849e+00,5.442576408764833396e+00,8.498180841770954785e+00,-6.609869323881284231e+00,-1.412974413642446470e+00
7.275422378128904910e+00,-3.333236016573594362e+00,-3.191361651535697064e+00,-9.407620091984469468e+00,2.451329765529359772e+00
5.065929834318600555e+00,6.072856970711439928e+00,-7.013436598521787246e-01,-1.020203903460920003e+01,1.749669739717498507e+00
-7.043816128523574527e-01,-7.422487465727638067e+00,-1.120929753836081133e+01,4.437272325661702155e+00,1.532159570442005458e+00
5.486049321443130289e+00,-5.625114340175653815e+00,8.472226527159421039e-01,-8.217054284167403466e+00,6.277232370011932794e+00
3.678976793411411261e+00,-2.667694494668704674e+00,-7.669283462687608299e+00,2.300832157973404346e+00,8.811517649581486200e-01
-4.035603600274464853e+00,1.420801006277040868e+00,-4.267785516401246149e+00,-7.405213228757189903e+00,1.395941538115217817e+00
-9.916557149954797978e+00,7.501533204419265743e+00,1.337925013568713073e+00,2.759964792555034130e+00,-2.176873544810401739e+00
5.627291032462638398e+00,6.953464338147033352e+00,-6.787353884298980233e+00,-5.792158978470763664e+00,1.085035488165226170e+01
8.124195884736987949e+00,-6.729248269302924079e+00,-3.224816478958865584e+00,-5.020184136129364205e+00,8.900941372943108609e-01
-7.219711249386231877e+00,8.700615728910165991e-01,4.215651910368696242e+00,1.965373369402605430e+00,-1.989725472241257620e+00
-5.987788132425722942e+00,1.052450781504464672e+01,1.045855454068619039e+01,5.716080709932579218e+00,1.603932074623952708e+00
-6.909635826394575631e+00,2.541486842805811719e+00,3.875791088250679639e+00,-1.131398615837027943e+00,-3.672294389865559783e+00
9.781407912700670337e+00,-5.299546956986247892e+00,-1.719864354593794831e+00,-8.591742720835854996e+00,-3.549469690384352560e+00
-5.489129592421209125e+00,7.003953387656931540e+00,7.111706898961072554e+00,4.614578295124506901e+00,-3.513179078288359847e-01
-6.576384151944572487e+00,-9.114891859476990987e+00,5.533953086972906554e+00,-4.231189697892915547e+00,-4.285403629018962768e+00
-8.334464320926626257e+00,-1.115380544452367850e+01,4.350225933900706110e+00,-2.824533464158898166e+00,-2.976102610980424057e+00
-4.969502103318335529e+00,4.187001665220977387e+00,-5.593198948712469587e+00,-3.789010933957430272e+00,4.542441617121673048e+00
7.005485434851870252e-01,-6.496537912484415145e+00,-8.907845028071681881e+00,4.677354713911115347e+00,2.434991292962311871e-01
-8.641994168535912735e+00,2.088465092380266341e+00,-5.242439794337938608e+00,-3.983201720204880392e+00,4.116124512118330969e+00
9.152554108610049255e+00,-6.048867633363309793e+00,2.913007239403286874e-02,-6.429664510399241806e+00,2.689626934702248118e+00
-5.411188974277432173e-01,-2.918581858698514164e+00,-1.099423562561002932e+01,1.158892505076523305e+00,9.145743348117989502e-01
5.025651255066748924e+00,-3.901368029811076887e+00,-1.020127981444639342e+00,-8.963990507878429881e+00,1.163237886004963695e+00
5.831546191011089952e+00,1.067815401926279861e+01,-3.893115016352023172e+00,-6.996159998234887212e+00,4.069877330888580502e+00
2.263018632464157243e+00,-7.488347807133362011e+00,-9.050830732312885374e+00,3.350678498771699765e+00,-1.970610739046520177e+00
-4.280965723036151971e+00,4.837764940870120434e+00,1.041859911800530547e+01,-1.459731649065607373e+00,3.195133139090015284e+00
-3.065591738792203813e+00,3.155894674657905519e+00,-2.890208994694792644e+00,-3.846899540492564551e+00,6.012178270011208525e+00
2.587531041479820715e+00,-7.945485292914655773e+00,-7.557750034092725500e+00,4.193131348815811954e+00,1.270291915751162293e+00
6.861536483896513161e-01,3.207713270161573149e+00,-3.595581632624284207e+00,-1.116459332237865087e+00,1.107652557185182651e+01
-8.901313342913018900e+00,6.040004027456593150e+00,1.066787442602088021e+00,-1.334684419690570500e+00,-2.320148482848243709e+00
1.084617593629888255e+01,8.171327724796132230e+00,-2.462413013287614305e+00,-6.662374919290853015e+00,-4.038638448826858962e-01
7.664203352378133438e+00,8.668439032551908952e+00,5.865713615478451715e-02,-1.111676943870028822e+01,1.584431230596187623e+00
-7.987826050059096517e+00,4.571904534896241934e+00,9.112339173316396312e+00,4.757577084483488150e+00,4.075891785405130641e+00
8.130484637613999865e+00,6.755405121576674610e+00,-3.975702418157252005e-01,-5.185465625482589047e+00,2.081015443038647383e+00
-9.434799616128993094e+00,3.310561577321445625e+00,2.924696828384437008e+00,1.058640331070662466e+00,-2.965260782806964812e+00
3.473463351622143147e+00,-4.506916922885281451e+00,-6.609554377088899813e-01,-5.032251119641204085e+00,-2.048318529818629496e+00
-3.187187288756667236e+00,2.381433134687211961e+00,-4.619239169549940627e+00,-1.246129788037367447e+01,4.392930972254425193e+00
3.689396822627759143e+00,-3.105722413562182815e+00,-1.055057565153976995e+01,1.927719713500464671e+00,-1.046590877869555847e+00
2.580984488193702742e+00,7.694753517385189312e+00,9.948933815243437451e+00,-2.376073359181686495e+00,2.077833261953624167e+00
-6.831610521577932360e+00,5.751680657599814950e+00,3.837895436934665394e+00,-1.014141971873888437e+00,-4.030929918580662630e+00
-3.803625675600066369e+00,3.749840559606528956e+00,5.553889860518934185e+00,5.793320714235163926e-01,-1.176227851124014734e+00
6.208744560528235645e+00,-4.753710166935793957e+00,-9.498739513378268384e+00,3.766623562869865438e+00,-9.169801865736890711e-01
6.457229237524289012e-01,-6.190971666209998503e+00,-7.760921773572671434e+00,5.285926952127617540e+00,2.483333911740400524e+00
2.663530582249830747e+00,-7.218227810450231097e+00,-3.669871394567912226e+00,4.969341140452504746e+00,2.100799498841855240e+00
4.369100106528393646e+00,5.576702507248751495e+00,-5.766389180041256779e+00,-3.043262479871699622e+00,1.204271114682932087e+01
-8.889140249681490857e+00,-1.238812973942874684e+01,4.553688207394268161e+00,-2.638086486439459755e+00,-3.718957448486735373e+00
-5.841182533583912928e+00,-1.052253939786291070e+01,4.937708730766622978e+00,-2.033135065049839429e+00,-1.917376268095022152e+00
8.210195314509766362e+00,-1.145100926693418941e+01,8.163397112889159146e-01,-9.280434230638462623e+00,6.321416272353840071e+00
-5.648276117400307328e+00,8.945536499919882090e+00,4.065569347750317419e+00,2.076663751591924179e+00,-4.992016853604360982e+00
7.504160744542951456e+00,-5.475880555254333260e+00,1.452847168227111574e-01,-7.762808983885445713e+00,3.086583741064087505e+00
3.192180730661319021e+00,-3.000780443306354961e+00,-8.058903429999556778e+00,3.186307944258592428e+00,8.592093125668798237e-01
-3.096207432901813217e+00,3.492563720260229765e+00,-6.618869329321235284e-01,-6.848995430807441664e+00,1.775438447297774003e+00
5.800128991674895929e+00,-3.223557896274835244e+00,-7.868881240010692224e+00,3.698575944606791399e+00,2.318739418213352721e+00
-4.831861075474352951e+00,1.085897904215643983e+01,7.465462179947652821e+00,6.752691467568050498e+00,4.408306231016202226e+00
-5.657301177748845333e+00,8.961502075714049553e+00,4.459346727488981088e+00,-2.947376273853853146e+00,-5.974110897077419047e+00
-1.180929700424467299e+01,8.788801740052594624e+00,2.467015850783246478e+00,-4.734338615737705425e-01,-8.743015361048975365e+00
4.599322595646555101e+00,4.610893492933534787e+00,-7.459263286953911276e+00,-2.179914959089126469e+00,1.190910963337863748e+01
-1.031902216669582373e+01,8.870270581473535643e+00,3.817363585545257010e+00,2.590179592941054487e+00,-7.404819014148691814e+00
1.747767365321611921e+00,4.865195695168958778e+00,-1.467574100889077471e+00,-3.871813339547412358e+00,6.916563196856664320e+00
-5.546479796626123893e+00,2.712966768531080319e+00,4.755592509425373038e+00,5.423849858108715338e+00,-2.723521375777298470e+00
-3.074856700430538048e+00,9.745029692844275893e-01,-3.223851165526171236e+00,-5.894663803957728376e+00,4.380076748674238907e+00
6.054831962645206289e+00,9.560702917997360828e+00,1.642104959834544964e+00,-1.025523171935532929e+01,4.494698852337423389e+00
-9.433761192663514095e+00,7.875698376515835264e+00,4.038729058165171359e+00,-1.298848189643149631e+00,-8.896604392817120122e-01
-9.128557766135978468e+00,-7.817094618585081811e+00,3.600062649515546553e+00,-1.755815309494056509e+00,-6.016037882440855356e+00
